569.28, 4.56, 484.72, 88.41648707423255, -1.0013914274730231, -179.97455469033184
524.67, 4.62, 497.39, 88.41315441389327, -0.9577202073495297, 175.2998952113002
567.48, 46.96, 511.44, 75.54708638477297, -5.445314139660209, -178.73461558875258
569.41, -104.54, 484.3, 88.43846288871282, 8.601400286483543, -179.9724212070241
569.08, 124.54, 460.45, 88.39716893342555, -14.162331035246797, -179.96613316893695
615.5, 4.4, 474.39, 88.42598717452576, -1.0022162098247738, -174.33154424694254
555.55, -49.91, 574.1, 114.35390306063013, -0.916309971546851, 179.5901449484513
579.37, -14.27, 494.04, 88.42209994548197, -1.0005428105006133, -179.97716188641527
